0,1,2
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,Sin rebasar 100 mil pesos,Direct payment (PES)
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,"Para persona moral: Hasta diez hectáreas por productor legalmente asociado, vigente y en activo",Direct payment (PES)
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,"Sin rebasar 500 mil pesos por persona moral, o lo que resulte menor",Direct payment (PES)
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,Rehabilitación de pastizales y otros,"Supplies, Direct payment (PES)"
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,"Insumos como: semilla, material vegetativo, control mecánico o químico de especies vegetales indeseables, contenidos en un paquete tecnológico","Supplies, Direct payment (PES)"
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,El paquete tecnológico correspondiente deberá ser autorizado por la CGG a solicitud de la Instancia Ejecutora,"Supplies, Direct payment (PES)"
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,"Validados, los paquetes por una instancia de investigación o educación superior","Supplies, Direct payment (PES)"
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,Para persona física: Hasta diez hectáreas por UPP,"Supplies, Direct payment (PES)"
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,Sin rebasar 100 mil pesos,"Supplies, Direct payment (PES)"
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,Para persona moral: Hasta cien hectáreas por UPP,"Supplies, Direct payment (PES)"
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,Sin rebasar 500 mil pesos por persona moral,"Supplies, Direct payment (PES)"
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,Hasta diez hectáreas por Unidades de Producción Agropecuarias,"Supplies, Direct payment (PES)"
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,Para persona moral: Hasta diez hectáreas por,"Supplies, Direct payment (PES)"
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,Agro-reforestaciones productivas sustentables,"Direct payment (PES), Technical assistance"
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,Para Agro-reforestaciones sustentables hasta 15 mil pesos por hectárea y hasta 8 hectáreas por persona física,"Direct payment (PES), Technical assistance"
2019 ACUERDO por el que se emiten los Lineamientos de Operación del Programa Crédito Ganadero a la Palabra,Para persona moral hasta 500 mil pesos,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,"Apoyar proyectos de restauración forestal integral en microcuencas y regiones estratégicas del país con enfoque en el Manejo Integrado del Territorio (MIT), mediante prácticas que contribuyan a recuperar la productividad de los ecosistemas forestales degradados, así como generar empleo y mejorar el bienestar de los ejidos, comunidades, pueblos indígenas y pequeños propietarios de los terrenos forestales","Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,Servicios Ambientales (SA),Direct payment (PES)
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,"Objetivo: Fomentar la conservación activa de los ecosistemas forestales mediante incentivos económicos a personas propietarias o legítimas poseedoras de terrenos forestales, que de manera voluntaria deciden incorporar áreas al pago por servicios ambientales, así como fomentar la concurrencia de recursos económicos y operativos entre la CONAFOR y partes interesadas en constituir mecanismos locales para apoyar áreas estratégicas que deban ser incorporados a esquemas de conservación activa para mantener la provisión de servicios ambientales",Direct payment (PES)
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,"Lo anterior con el objeto de incorporar prácticas de buen manejo para promover la conservación y manejo sustentable de los ecosistemas, y fomentar la provisión en el largo plazo de los servicios ambientales, tales como la captación de agua, el mantenimiento de la biodiversidad, la captura y conservación del carbono, y contribuir a la mitigación y adaptación de los efectos de cambio climático, en beneficio de la población",Direct payment (PES)
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,Personas elegibles,Direct payment (PES)
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,"Personas propietarias o legítimas poseedoras de terrenos forestales, cuyos predios mantienen una cobertura forestal en buen estado de conservación, incluyendo a los que tienen manejo y aprovechamiento forestal autorizado por la SEMARNAT",Direct payment (PES)
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,"Las personas físicas y morales, incluyendo los tres órdenes de gobierno, que sean usuarias de servicios ambientales, interesadas en participar en la creación o fortalecimiento de mecanismos locales de pago por servicios ambientales, mediante la aportación de recursos económicos, humanos y operativos",Direct payment (PES)
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,"Manejo Forestal Comunitario y Cadenas de Valor (MFCCV), Concepto de apoyo , Monto Máximo, Número máximo de actividades por Persona Beneficiaria, Capacidad Técnica requerida de la persona Asesor Técnico, Proyectos para el desarrollo de productores potenciales","Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,Fortalecimiento del capital humano,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,fortalecimiento del capital social,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,comunidad extensionista,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,RFN o estudios técnicos,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,Proyectos para el desarrollo de productores dedicados a la venta de madera en pie,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,Fortalecimiento del capital humano,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,instituciones extensionistas,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,fortalecimiento del capital social,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,comunidad extensionista,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,RFN o estudios técnicos,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,silvicultura unidad 02 para vida silvestre,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,auditor técnico forestal autorizado por la CONAFOR,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,cadena productiva,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,FIRA o FND,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,Proyectos para el desarrollo de productores de materias primas forestales,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,Fortalecimiento del capital humano,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,instituciones extensionistas,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,fortalecimiento del capital social,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,comunidad extensionista,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,RFN o estudios técnicos,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,silvicultura unidad 02 para vida silvestre,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,auditor técnico forestal autorizado por la CONAFOR,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,cadena productiva,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,FIRA o FND,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,La siguiente matriz muestra las actividades susceptibles de apoyo a las cuales puede acceder cada tipo de productor o Persona Solicitante en función de lo establecido en el Artículo 7 de las Reglas de Operación y los montos máximos referidos en el artículo 6 de las mismas,"Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,"Las actividades a elegir deberán estar alineadas al nivel de desarrollo de cada Persona Solicitante y de los objetivos que persiga para fortalecer sus procesos de organización, silvícolas y de producción","Direct payment (PES), Technical assistance"
2020 REGLAS de Operación del Programa Apoyos para el Desarrollo Forestal Sustentable,"MATRIZ DE APOYOS POR TIPO DE PRODUCTOR, Actividades susceptibles de apoyo, Tipo de productor elegible Monto máximo Capacidad técnica requerida Proyectos para el desarrollo de productores potenciales, Proyectos para el desarrollo de productores dedicados a la venta de madera en pie, Proyectos para el desarrollo de productores de materias primas forestales, Proyectos para el desarrollo de productores con capacidad de transformación primaria, Proyectos para el desarrollo de productores con capacidad de aprovechamiento y transformación integral de materias primas forestales","Direct payment (PES), Technical assistance"
